ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2420,2,22/04/2016 13:22,22/04/2016 19:22,37.50998,-122.34376,37.50222,-122.33168,0.852,At CA-92 - Accident.,,I-280 S,R,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,22/04/2016 13:31,57.2,,82,29.93,2,WSW,19.6,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2421,2,22/04/2016 13:23,22/04/2016 19:23,38.60702,-121.43154,38.60167,-121.43714,0.478,At Arden Way - Accident.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,22/04/2016 13:30,59,,67,29.87,10,SSW,18.4,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2422,2,22/04/2016 13:35,22/04/2016 19:35,36.96736,-121.38685,36.97424,-121.3817,0.554,At Dinosaur Point Rd - Accident.,,Pacheco Pass Hwy,R,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,22/04/2016 13:30,59,,100,29.96,5,WSW,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2423,2,22/04/2016 13:41,22/04/2016 19:41,38.08786,-122.23181,38.09527,-122.22974,0.524,At I-780 - Accident.,,I-80 E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,22/04/2016 13:35,57.9,,84,29.88,10,SW,16.1,0.02,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2424,2,22/04/2016 13:33,22/04/2016 19:33,37.14435,-121.98468,37.14623,-121.98619,0.154,At Summit Rd - Accident.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,22/04/2016 13:53,61,,62,29.93,10,SW,19.6,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2425,2,22/04/2016 13:52,22/04/2016 19:52,37.63094,-122.40393,37.63268,-122.39966,0.263,At Exit 423B - Accident.,,San Bruno Ave E,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,22/04/2016 13:56,57.9,,90,29.91,10,SW,19.6,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2426,2,22/04/2016 14:03,22/04/2016 20:03,38.05118,-122.22947,38.05569,-122.22472,0.405,At Pomona St - Accident.,,I-80 E,R,Crockett,Contra Costa,CA,94525,US,US/Pacific,KCCR,22/04/2016 13:53,57.9,,72,29.86,9,WSW,16.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2427,2,22/04/2016 14:03,22/04/2016 20:03,37.88178,-122.30826,37.87231,-122.30563,0.67,At Gilman St - Accident.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,22/04/2016 13:53,61,,70,29.91,10,WSW,19.6,,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2428,2,22/04/2016 14:20,22/04/2016 20:20,37.861551,-122.212176,37.861551,-122.212176,0,Between Grizzly Peak Blvd and CA-24 (Orinda) - Accident.,928, Fish Ranch Rd,R,Orinda,Contra Costa,CA,94563-3724,US,US/Pacific,KCCR,22/04/2016 13:53,57.9,,72,29.86,9,WSW,16.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2429,2,22/04/2016 14:20,22/04/2016 20:20,37.861551,-122.212176,37.861551,-122.212176,0,Between CA-24 (Orinda) and Grizzly Peak Blvd - Accident.,928, Fish Ranch Rd,R,Orinda,Contra Costa,CA,94563-3724,US,US/Pacific,KCCR,22/04/2016 13:53,57.9,,72,29.86,9,WSW,16.1,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2430,2,22/04/2016 14:20,22/04/2016 20:20,37.64271,-121.88707,37.63845,-121.88435,0.33,At Sunol Blvd - Accident.,,I-680 S,R,Pleasanton,Alameda,CA,94566,US,US/Pacific,KLVK,22/04/2016 14:20,55,,83,29.92,10,WSW,13.8,0.1,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2431,2,22/04/2016 14:40,22/04/2016 20:40,37.158989,-121.982809,37.157197,-121.982129,0.129,At Madrone Dr - Accident.,21273, Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,22/04/2016 14:53,60.1,,67,29.94,10,WSW,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2432,2,22/04/2016 14:38,22/04/2016 20:38,36.88626,-121.55957,36.87871,-121.56493,0.6,At CA-129/Exit 347 - Accident.,,El Camino Real S,R,San Juan Bautista,San Benito,CA,95045,US,US/Pacific,KCVH,22/04/2016 14:30,60.8,,82,29.97,9,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2433,2,22/04/2016 14:47,22/04/2016 20:47,37.41062,-121.99274,37.40819,-122.00388,0.634,At Caribbean Dr/Lawrence Expy - Accident.,,CA-237 W,R,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,22/04/2016 14:56,62.1,,62,29.96,10,West,13.8,0.01,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2434,2,22/04/2016 15:04,22/04/2016 21:04,37.33288,-122.05439,37.33265,-122.05612,0.096,Ramp to CA-85 - Accident.,,Junipero Serra Fwy N,R,Sunnyvale,Santa Clara,CA,94087,US,US/Pacific,KNUQ,22/04/2016 14:56,62.1,,62,29.96,10,West,13.8,0.01,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2435,2,22/04/2016 14:58,22/04/2016 20:58,37.47709,-121.93293,37.48749,-121.94157,0.861,At CA-262/Mission Blvd/Warren Ave - Accident.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,22/04/2016 14:47,62.6,,68,29.93,10,WSW,17.3,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2436,2,22/04/2016 15:02,22/04/2016 21:02,37.33227,-122.05989,37.33363,-122.04962,0.572,At CA-85 - Accident.,,I-280 S,R,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,22/04/2016 14:56,62.1,,62,29.96,10,West,13.8,0.01,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2437,2,22/04/2016 15:02,22/04/2016 21:02,37.64015,-122.0904,37.64902,-122.09669,0.703,At CA-92/Jackson St - Accident.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,22/04/2016 14:54,64,,54,29.96,10,West,18.4,0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2438,2,22/04/2016 15:44,22/04/2016 21:44,37.99042,-122.06747,37.99788,-122.0738,0.62,At CA-4 - Accident.,,I-680 N,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,22/04/2016 15:53,62.1,,58,29.88,10,SW,15,0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2439,2,22/04/2016 15:57,22/04/2016 21:57,37.54162,-122.28509,37.54724,-122.29031,0.482,At Hillsdale Blvd/Exit 414A - Accident.,,US-101 N,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,22/04/2016 16:47,59,,59,29.98,10,SW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2440,2,22/04/2016 16:25,22/04/2016 22:25,38.66105,-121.35778,38.66105,-121.357909,0.007,At I-80 - Accident.,4455, Madison Ave,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,22/04/2016 16:30,64.4,,49,29.89,9,SW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2441,2,22/04/2016 16:19,22/04/2016 22:19,37.61502,-122.39399,37.61159,-122.39454,0.239,At Terminal Acc - Accident.,,Airport Access Rd,R,San Francisco,San Mateo,CA,94128,US,US/Pacific,KSFO,22/04/2016 15:56,61,,67,29.95,10,WSW,21.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2442,2,22/04/2016 16:22,22/04/2016 22:22,36.82199,-121.63032,36.81575,-121.6383,0.617,At Crazy Horse Canyon Rd - Accident.,,El Camino Real N,R,Salinas,Monterey,CA,93907,US,US/Pacific,KSNS,22/04/2016 16:18,60.1,,72,30,10,SW,11.5,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2443,2,22/04/2016 16:36,22/04/2016 22:36,36.331902,-121.885917,36.331884,-121.885947,0.002,At Bixby Brg - Accident.,42449, Highway 1,R,Big Sur,Monterey,CA,93920,US,US/Pacific,KMRY,22/04/2016 16:54,59,,72,30.05,10,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2444,2,22/04/2016 16:36,22/04/2016 22:36,36.331884,-121.885947,36.331902,-121.885917,0.002,At Dolan Rd (South) - Accident.,42451, Highway 1,R,Big Sur,Monterey,CA,93920,US,US/Pacific,KMRY,22/04/2016 16:54,59,,72,30.05,10,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2445,2,22/04/2016 16:40,22/04/2016 22:40,36.85381,-121.568965,36.85383,-121.56899,0.002,At CA-156/Exit 345 - Accident.,,San Juan Hollister Rd,R,San Juan Bautista,San Benito,CA,95045,US,US/Pacific,KCVH,22/04/2016 16:35,57.2,,88,29.99,5,WSW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2446,2,22/04/2016 16:40,22/04/2016 22:40,37.15736,-121.65698,37.14869,-121.64858,0.757,At Cochrane Rd/Exit 367 - Accident.,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,22/04/2016 16:35,59,,100,29.98,10,WSW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2447,2,22/04/2016 16:51,22/04/2016 22:51,38.055203,-122.147432,38.055222,-122.147449,0.002,At Exit 7A - Accident.,,I-780 E,R,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,22/04/2016 16:53,61,,52,29.9,10,WSW,21.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2448,2,22/04/2016 16:49,22/04/2016 22:49,38.25613,-122.06417,38.26137,-122.05973,0.435,At Travis Blvd - Accident.,,I-80 E,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,22/04/2016 16:58,62.2,,47,29.91,10,WSW,27.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2449,2,22/04/2016 17:01,22/04/2016 23:01,37.57371,-122.26222,37.616496,-122.156348,6.506,At San Mateo Bridge - Accident.,,CA-92 E,R,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,22/04/2016 16:47,59,,59,29.98,10,SW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2450,2,22/04/2016 16:56,22/04/2016 22:56,37.34722,-121.84173,37.34519,-121.8444,0.203,At King Rd - Accident.,,I-680 S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,22/04/2016 16:55,60.8,,52,29.98,10,West,17.3,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2451,2,22/04/2016 17:01,22/04/2016 23:01,37.70079,-121.80915,37.70067,-121.79647,0.693,At Isabel Ave/Exit 51 - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,22/04/2016 16:53,60.1,,55,29.94,10,West,19.6,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2452,2,22/04/2016 17:04,22/04/2016 23:04,38.67138,-121.58593,38.67138,-121.5952,0.5,At Sacramento Int'l Airport - Accident.,,I-5 N,R,Sacramento,Sacramento,CA,95837,US,US/Pacific,KSMF,22/04/2016 16:53,63,,52,29.88,10,SW,17.3,0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2453,3,22/04/2016 16:53,22/04/2016 22:53,36.239299,-121.775071,36.237111,-121.770225,0.309,At Coast Ridge Rd - Accident.,47462, Highway 1,L,Big Sur,Monterey,CA,93920,US,US/Pacific,KMRY,22/04/2016 16:54,59,,72,30.05,10,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2454,2,22/04/2016 17:06,22/04/2016 23:06,37.578775,-121.318117,37.578765,-121.318104,0.001,At Ingram Creek Rd - Accident.,,Westside Fwy S,R,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,22/04/2016 16:53,66,,43,29.93,10,West,15,0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2455,4,22/04/2016 17:05,22/04/2016 23:05,36.235505,-121.768323,36.239299,-121.775071,0.458,Closed at Sycamore Canyon Rd - Road closed due to accident.,47560, Highway 1,L,Big Sur,Monterey,CA,93920-9632,US,US/Pacific,KMRY,22/04/2016 16:54,59,,72,30.05,10,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2456,4,22/04/2016 17:05,22/04/2016 23:05,36.239299,-121.775071,36.235505,-121.768323,0.458,Closed at Coast Ridge Rd - Road closed due to accident.,47462, Highway 1,L,Big Sur,Monterey,CA,93920,US,US/Pacific,KMRY,22/04/2016 16:54,59,,72,30.05,10,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2457,2,22/04/2016 17:25,22/04/2016 23:25,38.46103,-121.41267,38.4536,-121.40908,0.549,At Calvine Rd/Cosumnes River Blvd - Accident.,,CA-99 S,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,22/04/2016 17:53,62.1,,44,29.92,10,SW,20.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2458,2,22/04/2016 17:25,22/04/2016 23:25,37.8027,-122.46756,37.80504,-122.47301,0.339,At CA-1 (San Francisco) - Accident.,,Presidio Pkwy,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,22/04/2016 16:56,61,,64,29.97,10,WSW,20.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2459,2,22/04/2016 17:27,22/04/2016 23:27,37.68672,-121.05769,37.68035,-121.0502,0.601,At Beckwith Rd - Accident.,,CA-99 S,R,Modesto,Stanislaus,CA,95356,US,US/Pacific,KMOD,22/04/2016 17:53,64.9,,42,29.96,10,WNW,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2460,2,22/04/2016 17:42,22/04/2016 23:42,37.39193,-122.16864,37.38844,-122.15825,0.619,At Page Mill Rd - Accident.,,I-280 S,R,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,22/04/2016 17:56,61,,54,30.01,10,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2461,2,22/04/2016 17:40,22/04/2016 23:40,37.8269,-122.26725,37.8325,-122.26599,0.393,At I-580/I-980 - Accident.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,22/04/2016 17:53,61,,56,29.99,10,West,20.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2462,2,22/04/2016 17:58,22/04/2016 23:58,37.501309,-121.959642,37.50131,-121.959644,0,At Auto Mall Pky - Accident.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,22/04/2016 17:47,60.8,,59,29.99,10,WNW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2463,2,22/04/2016 18:08,23/04/2016 00:08,37.25046,-121.91199,37.25047,-121.90659,0.297,At Branham Ln/Camden Ave - Accident.,,CA-85 S,R,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,22/04/2016 17:53,61,,56,30,10,West,15,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2464,2,22/04/2016 18:28,23/04/2016 00:28,37.31641,-121.95618,37.3167,-121.95004,0.338,At Winchester Blvd - Accident.,,I-280 S,R,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,22/04/2016 18:53,59,,58,30.01,10,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2465,2,22/04/2016 18:32,23/04/2016 00:32,37.32994,-121.86804,37.3286,-121.87125,0.199,At 11th St - Accident.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,22/04/2016 18:49,60.8,,55,30.03,10,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2466,2,22/04/2016 18:47,23/04/2016 00:47,37.70171,-121.76941,37.70034,-121.77904,0.535,At Livermore Ave - Accident.,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,22/04/2016 18:53,57.9,,60,29.99,10,West,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2467,2,22/04/2016 18:47,23/04/2016 00:47,37.44759,-122.12151,37.45134,-122.1255,0.339,At Embarcadero Rd/Exit 402 - Accident.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,22/04/2016 18:47,59,,67,30.01,10,WNW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2468,2,22/04/2016 18:40,23/04/2016 00:40,38.151051,-122.44871,38.151052,-122.448708,0,At CA-121/Arnold Dr/Carneros Hwy - Accident.,4000, Sears Point Rd,L,Sonoma,Sonoma,CA,95476,US,US/Pacific,KO69,22/04/2016 18:35,55.4,,72,29.99,8,West,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2469,2,22/04/2016 18:55,23/04/2016 00:55,37.32717,-121.94089,37.32636,-121.9409,0.056,At Stevens Creek Blvd - Accident.,,I-880 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,22/04/2016 18:53,59,,58,30.01,10,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2470,2,22/04/2016 19:25,23/04/2016 01:25,36.567282,-121.912888,36.567295,-121.912884,0.001,At Carpenter St - Accident.,,Highway 1,R,Carmel,Monterey,CA,93923,US,US/Pacific,KMRY,22/04/2016 19:54,55.9,,80,30.09,10,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2471,2,22/04/2016 19:25,23/04/2016 01:25,37.14435,-121.98468,37.14623,-121.98619,0.154,At Summit Rd - Accident.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,22/04/2016 19:53,57,,64,30.03,10,WSW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2472,2,22/04/2016 20:22,23/04/2016 02:22,37.72949,-122.18649,37.73441,-122.1908,0.414,At 98th Ave - Accident.,,I-880 N,R,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,22/04/2016 19:53,59,,62,30.03,10,West,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2473,2,24/04/2016 14:56,24/04/2016 20:56,37.36458,-121.90176,37.35618,-121.90945,0.718,Between US-101 and 1st St - Accident.,,I-880 S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,24/04/2016 14:53,64.9,,47,30.01,10,WNW,20.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2474,2,24/04/2016 14:57,24/04/2016 20:57,38.51995,-121.46517,38.50834,-121.45884,0.872,Between Martin Luther King Jr Blvd and 47th Ave - Accident.,,S Sacramento Fwy,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,24/04/2016 14:53,73.9,,28,29.93,10,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2475,2,24/04/2016 15:05,24/04/2016 21:05,38.832616,-120.03564,38.82653,-120.03011,0.515,At Johnson Pass Rd - Accident.,,US Highway 50,R,South Lake Tahoe,El Dorado,CA,96150,US,US/Pacific,KTVL,24/04/2016 14:53,48,,50,29.88,10,SW,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2476,2,24/04/2016 15:05,24/04/2016 21:05,38.82653,-120.03011,38.832616,-120.03564,0.515,At Osgood Rd - Accident.,21111, US Highway 50,L,Echo Lake,El Dorado,CA,95721,US,US/Pacific,KTVL,24/04/2016 14:53,48,,50,29.88,10,SW,8.1,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2477,2,24/04/2016 15:55,24/04/2016 21:55,38.82653,-120.03011,38.832616,-120.03564,0.515,At Osgood Rd - Accident.,21111, US Highway 50,L,Echo Lake,El Dorado,CA,95721,US,US/Pacific,KTVL,24/04/2016 15:53,46,43.1,54,29.87,10,Variable,5.8,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2478,2,24/04/2016 16:21,24/04/2016 22:21,37.70186,-121.90237,37.70195,-121.91167,0.508,At Dougherty Rd/Hopyard Rd - Accident.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,24/04/2016 15:53,64.9,,50,29.96,10,WSW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2479,2,24/04/2016 17:53,24/04/2016 23:53,37.36753,-121.90718,37.37288,-121.92375,0.982,Between Old Bayshore Hwy and Brokaw Rd/1st St/Exit 389B - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,24/04/2016 17:53,62.1,,46,30,10,West,18.4,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2480,2,24/04/2016 18:30,25/04/2016 00:30,37.42528,-122.09804,37.4312,-122.10432,0.535,At San Antonio Rd - Accident.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,24/04/2016 18:47,57.2,,59,29.99,10,West,17.3,,Scattered Clouds,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2481,3,24/04/2016 19:39,25/04/2016 01:39,38.55361,-121.40927,38.55954,-121.37082,2.117,Between Howe Ave and Watt Ave - Accident.,,Howe Ave,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,24/04/2016 15:50,71.6,,31,29.9,10,SW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2482,2,24/04/2016 23:02,25/04/2016 05:02,37.598023,-122.501594,37.6087,-122.49521,0.816,At Crespi Dr - Accident.,5062, Coast Hwy,R,Pacifica,San Mateo,CA,94044-3303,US,US/Pacific,KSFO,24/04/2016 22:56,51.1,,63,30.01,10,WNW,25.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2483,4,24/04/2016 23:52,25/04/2016 05:52,38.704692,-121.270327,38.69467,-121.29034,1.282,Closed between Soquel Way and Auburn Blvd/Sylvan Rd - Road closed due to accident.,7932, Old Auburn Rd,R,Citrus Heights,Sacramento,CA,95610-2420,US,US/Pacific,KMCC,24/04/2016 23:50,50,,54,29.96,10,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
